src,dst,distance,time,price_per_km,price
16219,11117,3960011.0,196820.0,90.0,356400990.0
16219,14252,747477.0,38961.0,115.0,85959855.0
16219,11472,2948424.0,144626.0,86.3478,254589925.86720002
16219,12280,1250490.0,66562.0,85.0,106291650.0
16219,18446,582082.0,30252.0,90.7,52794837.4
16219,12757,1156973.0,59638.0,81.0,93714813.0
16219,17495,980805.0,50314.0,78.0,76502790.0
16219,15506,129026.0,6095.0,46.9,6051319.399999999
16219,10376,1733642.0,84076.0,78.59,136246924.78
16219,15286,661179.0,31904.0,83.0,54877857.0
16219,11168,3182639.0,157892.0,90.0,286437510.0
16219,13856,2537947.0,125220.0,90.0,228415230.0
16219,15292,1330175.0,68442.0,80.0,106414000.0
16219,13523,628280.0,33227.0,83.0,52147240.0
16219,14376,4155737.0,207915.0,85.0,353237645.0
16219,17253,3948778.0,195960.0,90.0,355390020.0
16219,15028,8926579.0,432100.0,72.0,642713688.0
16219,15262,6082008.0,301210.0,90.0,547380720.0
16219,15206,732353.0,38666.0,71.7948,52579137.1644
16219,12379,1733782.0,93799.0,78.59,136257927.38
16219,15747,1095327.0,51827.0,87.0,95293449.0
16219,19542,146074.0,8207.0,112.59,16446471.66
16219,13570,733822.0,38630.0,71.7948,52684603.7256
16219,13474,783089.0,39652.0,82.32,64463886.48
16219,10659,1065820.0,50196.0,78.0,83133960.0
16219,14070,852973.0,45727.0,100.0,85297300.0
16219,13101,1951169.0,94480.0,80.0,156093520.0
16219,12952,8194051.0,398949.0,72.0,589971672.0
16219,18182,3186921.0,157359.0,90.0,286822890.0
16219,19338,2741188.0,134431.0,90.0,246706920.0
16219,10989,1678557.0,84464.0,77.62,130289594.34
16219,18577,978420.0,50124.0,78.0,76316760.0
16219,15204,4639227.0,236546.0,90.0,417530430.0
16219,13250,3523229.0,174244.0,90.0,317090610.0
16219,17039,3757389.0,173244.0,90.0,338165010.0
16219,14444,516983.0,28932.0,38.5,19903845.5
16219,18849,1294112.0,66855.0,80.0,103528960.0
16219,10751,3042186.0,150100.0,86.3478,262686068.2908
10270,16219,64595.0,3976.0,120.8,7803076.0
10270,10270,0.0,0.0,225.0,0.0
10270,11461,53491.0,3264.0,139.0,7435249.0
10270,10303,69627.0,3786.0,58.8,4094067.5999999996
10270,15973,67431.0,3847.0,126.0,8496306.0
10270,14724,110670.0,5781.0,42.699999999999996,4725608.999999999
10270,10708,1430509.0,69285.0,85.0,121593265.0
10270,13503,83843.0,4547.0,126.0,10564218.0
10270,19311,957305.0,48674.0,40.0,38292200.0
10270,10570,1339947.0,65674.0,84.0,112555548.0
10270,13578,1683741.0,80549.0,79.56,133958433.96000001
10270,10044,47132.0,2859.0,79.1,3728141.1999999997
10270,15401,1679499.0,80297.0,79.56,133620940.44
10270,18863,758583.0,32170.0,81.4968,61822087.03439999
10270,11267,1052531.0,50412.0,75.6756,79650914.9436
10270,12627,69425.0,3782.0,58.8,4082190.0
10270,17784,142910.0,8136.0,84.0,12004440.0
10270,13651,1345870.0,65861.0,84.0,113053080.0
10270,13183,1425488.0,73172.0,85.0,121166480.0
10270,15872,66069.0,4148.0,113.0,7465797.0
10270,14076,93443.0,4423.0,126.0,11773818.0
10270,16991,740321.0,31634.0,81.4968,60333792.472799994
10270,12663,591002.0,31900.0,79.0,46689158.0
10270,12214,1802411.0,91478.0,79.56,143399819.16
10270,19921,83689.0,4448.0,54.599999999999994,4569419.399999999
10270,18144,317272.0,16568.0,76.0,24112672.0
10270,19371,1679304.0,80175.0,79.56,133605426.24000001
10270,16053,3239262.0,159472.0,79.56,257715684.72
10270,18978,2818369.0,132680.0,79.56,224229437.64000002
10270,17312,1566663.0,76395.0,82.0,128466366.0
10270,19956,3507480.0,172824.0,79.56,279055108.8
10270,12573,847243.0,41995.0,82.32,69745043.75999999
10270,19469,439043.0,21612.0,76.0,33367268.0
10270,11861,1681310.0,84937.0,79.56,133765023.60000001
10270,10327,1054866.0,53337.0,85.0,89663610.0
10270,17547,83200.0,4325.0,57.4,4775680.0
10270,19180,500816.0,27649.0,80.0,40065280.0
10270,12985,45008.0,2930.0,231.0,10396848.0
10270,14005,30783.0,1856.0,225.0,6926175.0
10270,16142,3207349.0,151139.0,79.56,255176686.44
10270,15916,1750953.0,84965.0,79.56,139305820.68
10270,17770,5061516.0,251893.0,79.56,402694212.96000004
10270,12364,3912248.0,180943.0,79.56,311258450.88
10270,13179,495568.0,23952.0,74.48,36909904.64
10270,19539,1052435.0,50369.0,75.6756,79643650.08600001
10270,17822,237625.0,11214.0,104.0,24713000.0
10270,16262,1037812.0,53668.0,75.6756,78537045.7872
10270,16133,1747614.0,86937.0,79.56,139040169.84
10270,10178,452455.0,24143.0,74.48,33698848.4
10270,11568,1122401.0,51634.0,71.0,79690471.0
10270,13431,1380868.0,71426.0,85.0,117373780.0
10270,19185,1182487.0,56739.0,71.0,83956577.0
10270,16366,3882797.0,180267.0,79.56,308915329.32
10270,13680,8259996.0,401273.0,79.56,657165281.76
10270,11027,3345717.0,160167.0,79.56,266185244.52
10270,10904,506591.0,24438.0,80.0,40527280.0
10270,17535,1393092.0,72401.0,85.0,118412820.0
10270,19171,1338820.0,66582.0,84.0,112460880.0
10270,11214,1478806.0,75070.0,82.0,121262092.0
10270,16916,1747903.0,85081.0,79.56,139063162.68
10270,18476,822925.0,44485.0,79.5564,65468950.47
10270,11117,4023684.0,199047.0,79.56,320124299.04
10270,14252,717207.0,37680.0,81.4968,58450075.437599994
10270,11472,3012097.0,146853.0,79.56,239642437.32
10270,12280,1267125.0,67619.0,84.0,106438500.0
10270,18446,538780.0,28859.0,79.0,42563620.0
10270,12757,1220646.0,61865.0,71.0,86665866.0
10270,17495,956719.0,48971.0,81.5,77972598.5
10270,15506,108207.0,5482.0,42.699999999999996,4620438.899999999
10270,10376,1797315.0,86303.0,79.56,142994381.4
10270,15286,618545.0,30479.0,79.0,48865055.0
10270,11168,3246312.0,160119.0,79.56,258276582.72
10270,13856,2601620.0,127448.0,79.56,206984887.20000002
10270,15292,1243836.0,69058.0,71.0,88312356.0
10270,13523,691953.0,35454.0,80.0,55356240.0
10270,14376,4219410.0,210142.0,79.56,335696259.6
10270,17253,4012451.0,198187.0,79.56,319230601.56
10270,15028,8990252.0,434328.0,79.56,715264449.12
10270,15262,6145681.0,303437.0,79.56,488950380.36
10270,15206,689051.0,37273.0,80.0,55124080.0
10270,12379,1703512.0,92518.0,79.56,135531414.72
10270,15747,1052694.0,50402.0,75.6756,79663250.0664
10270,19542,209747.0,10434.0,104.0,21813688.0
10270,13570,690521.0,37237.0,80.0,55241680.0
10270,13474,846762.0,41879.0,82.32,69705447.83999999
10270,10659,1054438.0,48771.0,85.0,89627230.0
10270,14070,822702.0,44446.0,79.56,65454171.120000005
10270,13101,2014842.0,96707.0,79.56,160300829.52
10270,12952,8257724.0,401177.0,79.56,656984521.44
10270,18182,3250594.0,159586.0,79.56,258617258.64000002
10270,19338,2804861.0,136658.0,79.56,223154741.16
10270,10989,1742229.0,86692.0,79.56,138611739.24
10270,18577,1001199.0,51161.0,70.0,70083930.0
10270,15204,4702899.0,238773.0,79.56,374162644.44
10270,13250,3586902.0,176471.0,79.56,285373923.12
10270,17039,3733043.0,174385.0,79.56,297000901.08
10270,14444,533617.0,29989.0,79.0,42155743.0
10270,18849,1357785.0,69083.0,84.0,114053940.0
10270,10751,3105859.0,152328.0,79.56,247102142.04000002
11461,16219,74607.0,4691.0,57.4,4282441.8
11461,10270,53902.0,3276.0,142.0,7654084.0
11461,11461,0.0,0.0,164.0,0.0
11461,10303,28367.0,1532.0,164.0,4652188.0
11461,15973,29574.0,1551.0,164.0,4850136.0
11461,14724,83998.0,4488.0,57.4,4821485.2
11461,10708,1424502.0,68661.0,57.4,81766414.8
11461,13503,40143.0,2268.0,164.0,6583452.0
11461,19311,951298.0,48051.0,57.4,54604505.199999996
11461,10570,1333940.0,65051.0,57.4,76568156.0
11461,13578,1681843.0,80923.0,57.4,96537788.2
11461,10044,10036.0,951.0,164.0,1645904.0
11461,15401,1677601.0,80670.0,57.4,96294297.39999999
11461,18863,731911.0,30876.0,57.4,42011691.4
11461,11267,1046524.0,49789.0,57.4,60070477.6
11461,12627,49096.0,2893.0,142.0,6971632.0
11461,17784,193766.0,10325.0,57.4,11122168.4
11461,13651,1339863.0,65237.0,57.4,76908136.2
11461,13183,1511609.0,74632.0,57.4,86766356.6
11461,15872,55776.0,3564.0,57.4,3201542.4
11461,14076,70089.0,4206.0,57.4,4023108.6
11461,16991,713649.0,30340.0,57.4,40963452.6
11461,12663,641858.0,34088.0,57.4,36842649.199999996
11461,12214,1796404.0,90855.0,57.4,103113589.6
11461,19921,59702.0,2823.0,57.4,3426894.8
11461,18144,315374.0,16941.0,57.4,18102467.599999998
11461,19371,1677406.0,80548.0,57.4,96283104.39999999
11461,16053,3237364.0,159845.0,57.4,185824693.6
11461,18978,2816471.0,133053.0,57.4,161665435.4
11461,17312,1560656.0,75772.0,57.4,89581654.39999999
11461,19956,3505582.0,173197.0,57.4,201220406.79999998
11461,12573,845345.0,42368.0,57.4,48522803.0
11461,19469,433036.0,20989.0,57.4,24856266.4
11461,11861,1679412.0,85310.0,57.4,96398248.8
11461,10327,1052968.0,53710.0,57.4,60440363.199999996
11461,17547,59212.0,2701.0,57.4,3398768.8
11461,19180,481837.0,26851.0,57.4,27657443.8
11461,12985,41329.0,2439.0,164.0,6777956.0
11461,14005,25321.0,1718.0,164.0,4152644.0
11461,16142,3293470.0,152599.0,57.4,189045178.0
11461,15916,1744946.0,84342.0,57.4,100159900.39999999
11461,17770,5059618.0,252266.0,57.4,290422073.2
11461,12364,3998369.0,182403.0,57.4,229506380.6
11461,13179,489561.0,23329.0,57.4,28100801.4
11461,19539,1046428.0,49746.0,57.4,60064967.199999996
11461,17822,210953.0,9920.0,57.4,12108702.2
11461,16262,1122328.0,55486.0,57.4,64421627.199999996
11461,16133,1745716.0,87310.0,57.4,100204098.39999999
11461,10178,408756.0,21865.0,57.4,23462594.4
11461,11568,1078701.0,49356.0,57.4,61917437.4
11461,13431,1374861.0,70803.0,57.4,78917021.39999999
11461,19185,1176480.0,56116.0,57.4,67529952.0
11461,16366,3968918.0,181727.0,57.4,227815893.2
11461,13680,8258098.0,401646.0,57.4,474014825.2
11461,11027,3343819.0,160540.0,57.4,191935210.6
11461,10904,500584.0,23815.0,57.4,28733521.599999998
11461,17535,1387085.0,71778.0,57.4,79618679.0
11461,19171,1336922.0,66955.0,57.4,76739322.8
11461,11214,1476908.0,75443.0,57.4,84774519.2
11461,16916,1741896.0,84458.0,57.4,99984830.39999999
11461,18476,845800.0,45517.0,57.4,48548920.0
11461,11117,4021786.0,199420.0,57.4,230850516.4
11461,14252,768062.0,39869.0,57.4,44086758.8
11461,11472,3010199.0,147226.0,57.4,172785422.6
11461,12280,1248146.0,66822.0,57.4,71643580.39999999
11461,18446,514793.0,27235.0,57.4,29549118.2
11461,12757,1218748.0,62239.0,57.4,69956135.2
11461,17495,950712.0,48348.0,57.4,54570868.8
11461,15506,81534.0,4189.0,57.4,4680051.6
11461,10376,1795417.0,86676.0,57.4,103056935.8
11461,15286,612538.0,29856.0,57.4,35159681.199999996
11461,11168,3244414.0,160492.0,57.4,186229363.6
11461,13856,2599722.0,127821.0,57.4,149224042.79999998
11461,15292,1266247.0,70036.0,57.4,72682577.8
11461,13523,690055.0,35827.0,57.4,39609157.0
11461,14376,4217512.0,210515.0,57.4,242085188.79999998
11461,17253,4010553.0,198560.0,57.4,230205742.2
11461,15028,8988354.0,434701.0,57.4,515931519.59999996
11461,15262,6143783.0,303810.0,57.4,352653144.2
11461,15206,665063.0,35649.0,57.4,38174616.199999996
11461,12379,1725922.0,93496.0,57.4,99067922.8
11461,15747,1046687.0,49779.0,57.4,60079833.8
11461,19542,207849.0,10807.0,57.4,11930532.6
11461,13570,666975.0,35643.0,57.4,38284365.0
11461,13474,844864.0,42252.0,57.4,48495193.6
11461,10659,1010738.0,46492.0,57.4,58016361.199999996
11461,14070,845577.0,45479.0,57.4,48536119.8
11461,13101,2012944.0,97080.0,57.4,115542985.6
11461,12952,8255826.0,401550.0,57.4,473884412.4
11461,18182,3248696.0,159960.0,57.4,186475150.4
11461,19338,2802963.0,137031.0,57.4,160890076.2
11461,10989,1740332.0,87065.0,57.4,99895056.8
11461,18577,1040195.0,52725.0,57.4,59707193.0
11461,15204,4701001.0,239146.0,57.4,269837457.4
11461,13250,3585004.0,176844.0,57.4,205779229.6
11461,17039,3819164.0,175845.0,57.4,219220013.6
11461,14444,514639.0,29192.0,57.4,29540278.599999998
11461,18849,1335954.0,69439.0,57.4,76683759.6
11461,10751,3103961.0,152701.0,57.4,178167361.4
10303,16219,95710.0,5518.0,285.59999999999997,27334775.999999996
10303,10270,66490.0,3910.0,285.59999999999997,18989543.999999996
10303,11461,30954.0,1723.0,285.59999999999997,8840462.399999999
10303,10303,0.0,0.0,322.7,0.0
10303,15973,6894.0,604.0,285.59999999999997,1968926.3999999997
10303,14724,106498.0,5328.0,285.59999999999997,30415828.799999997
10303,10708,1410299.0,68104.0,285.59999999999997,402781394.4
10303,13503,56188.0,2972.0,285.59999999999997,16047292.799999999
10303,19311,937095.0,47493.0,285.59999999999997,267634331.99999997
10303,10570,1319738.0,64493.0,285.59999999999997,376917172.79999995
10303,13578,1702945.0,81750.0,285.59999999999997,486361091.99999994
10303,10044,29841.0,1725.0,285.59999999999997,8522589.6
10303,15401,1698703.0,81497.0,285.59999999999997,485149576.79999995
10303,18863,754411.0,31716.0,285.59999999999997,215459781.59999996
10303,11267,1032322.0,49231.0,285.59999999999997,294831163.2
10303,12627,77412.0,3941.0,285.59999999999997,22108867.199999996
10303,17784,184629.0,9730.0,285.59999999999997,52730042.39999999
10303,13651,1325660.0,64680.0,285.59999999999997,378608495.99999994
10303,13183,1467206.0,74766.0,285.59999999999997,419034033.59999996
10303,15872,83967.0,4507.0,285.59999999999997,23980975.199999996
10303,14076,98279.0,5148.0,285.59999999999997,28068482.4
10303,16991,736148.0,31180.0,285.59999999999997,210243868.79999998
10303,12663,632721.0,33494.0,285.59999999999997,180705117.59999996
10303,12214,1782201.0,90297.0,285.59999999999997,508996605.59999996
10303,19921,37022.0,1876.0,285.59999999999997,10573483.2
10303,18144,336477.0,17768.0,285.59999999999997,96097831.19999999
10303,19371,1698508.0,81375.0,285.59999999999997,485093884.79999995
10303,16053,3258466.0,160673.0,285.59999999999997,930617889.5999999
10303,18978,2837574.0,133880.0,285.59999999999997,810411134.3999999
10303,17312,1546453.0,75215.0,285.59999999999997,441666976.79999995
10303,19956,3526684.0,174025.0,285.59999999999997,1007220950.3999999
10303,12573,866447.0,43196.0,285.59999999999997,247457263.19999996
10303,19469,418833.0,20431.0,285.59999999999997,119618704.79999998
10303,11861,1700514.0,86137.0,285.59999999999997,485666798.3999999
10303,10327,1074070.0,54538.0,285.59999999999997,306754391.99999994
10303,17547,36533.0,1754.0,285.59999999999997,10433824.799999999
10303,19180,513020.0,27968.0,285.59999999999997,146518511.99999997
10303,12985,27126.0,1881.0,285.59999999999997,7747185.599999999
10303,14005,45126.0,2493.0,285.59999999999997,12887985.599999998
10303,16142,3249068.0,152733.0,285.59999999999997,927933820.7999998
10303,15916,1730743.0,83784.0,285.59999999999997,494300200.79999995
10303,17770,5080720.0,253093.0,285.59999999999997,1451053631.9999998
10303,12364,3953966.0,182536.0,285.59999999999997,1129252689.6
10303,13179,475358.0,22772.0,285.59999999999997,135762244.79999998
10303,19539,1032225.0,49188.0,285.59999999999997,294803459.99999994
10303,17822,233453.0,10760.0,285.59999999999997,66674176.79999999
10303,16262,1079531.0,55262.0,285.59999999999997,308314053.59999996
10303,16133,1766818.0,88137.0,285.59999999999997,504603220.79999995
10303,10178,418291.0,22084.0,285.59999999999997,119463909.59999998
10303,11568,1088236.0,49575.0,285.59999999999997,310800201.59999996
10303,13431,1360658.0,70245.0,285.59999999999997,388603924.79999995
10303,19185,1162277.0,55559.0,285.59999999999997,331946311.2
10303,16366,3924515.0,181861.0,285.59999999999997,1120841483.9999998
10303,13680,8279200.0,402473.0,285.59999999999997,2364539519.9999995
10303,11027,3364921.0,161368.0,285.59999999999997,961021437.5999999
10303,10904,486381.0,23257.0,285.59999999999997,138910413.6
10303,17535,1372883.0,71221.0,285.59999999999997,392095384.79999995
10303,19171,1358025.0,67782.0,285.59999999999997,387851939.99999994
10303,11214,1498010.0,76270.0,285.59999999999997,427831655.99999994
10303,16916,1727693.0,83900.0,285.59999999999997,493429120.79999995
10303,18476,831597.0,44960.0,285.59999999999997,237504103.19999996
10303,11117,4042888.0,200248.0,285.59999999999997,1154648812.8
10303,14252,758926.0,39274.0,285.59999999999997,216749265.59999996
10303,11472,3031301.0,148054.0,285.59999999999997,865739565.5999999
10303,12280,1279330.0,67939.0,285.59999999999997,365376647.99999994
10303,18446,492113.0,26288.0,285.59999999999997,140547472.79999998
10303,12757,1239850.0,63066.0,285.59999999999997,354101159.99999994
10303,17495,936509.0,47791.0,285.59999999999997,267466970.39999998
10303,15506,104034.0,5029.0,285.59999999999997,29712110.399999995
10303,10376,1816519.0,87504.0,285.59999999999997,518797826.3999999
10303,15286,598335.0,29299.0,285.59999999999997,170884475.99999997
10303,11168,3265516.0,161320.0,285.59999999999997,932631369.5999999
10303,13856,2620825.0,128648.0,285.59999999999997,748507619.9999999
10303,15292,1252044.0,69478.0,285.59999999999997,357583766.4
10303,13523,711157.0,36654.0,285.59999999999997,203106439.2
10303,14376,4238614.0,211342.0,285.59999999999997,1210548158.3999999
10303,17253,4031655.0,199387.0,285.59999999999997,1151440667.9999998
10303,15028,9009456.0,435528.0,285.59999999999997,2573100633.6
10303,15262,6164885.0,304638.0,285.59999999999997,1760691155.9999998
10303,15206,642384.0,34702.0,285.59999999999997,183464870.39999998
10303,12379,1711719.0,92938.0,285.59999999999997,488866946.3999999
10303,15747,1032484.0,49222.0,285.59999999999997,294877430.4
10303,19542,228951.0,11635.0,285.59999999999997,65388405.599999994
10303,13570,634557.0,34584.0,285.59999999999997,181229479.2
10303,13474,865966.0,43080.0,285.59999999999997,247319889.59999996
10303,10659,1020273.0,46711.0,285.59999999999997,291389968.79999995
10303,14070,831374.0,44921.0,285.59999999999997,237440414.39999998
10303,13101,2034046.0,97907.0,285.59999999999997,580923537.5999999
10303,12952,8276928.0,402377.0,285.59999999999997,2363890636.7999997
10303,18182,3269798.0,160787.0,285.59999999999997,933854308.7999998
10303,19338,2824065.0,137859.0,285.59999999999997,806552963.9999999
10303,10989,1761434.0,87892.0,285.59999999999997,503065550.3999999
10303,18577,1042917.0,52755.0,285.59999999999997,297857095.2
10303,15204,4722103.0,239974.0,285.59999999999997,1348632616.8
10303,13250,3606107.0,177671.0,285.59999999999997,1029904159.1999999
10303,17039,3774762.0,175978.0,285.59999999999997,1078072027.1999998
10303,14444,545822.0,30309.0,285.59999999999997,155886763.2
10303,18849,1376989.0,70283.0,285.59999999999997,393268058.4
10303,10751,3125063.0,153528.0,285.59999999999997,892517992.8
15973,16219,115819.0,5452.0,116.0,13435004.0
15973,10270,63012.0,3715.0,130.0,8191560.0
15973,11461,32003.0,1691.0,74.89999999999999,2397024.6999999997
15973,10303,7880.0,603.0,189.7,1494836.0
15973,15973,0.0,0.0,1715.6999999999998,0.0
15973,14724,107547.0,5295.0,112.0,12045264.0
15973,10708,1406821.0,67909.0,74.7054,105097125.5334
15973,13503,57237.0,2940.0,138.0,7898706.0
15973,19311,933617.0,47298.0,79.56,74278568.52
15973,10570,1316260.0,64299.0,71.79,94494305.4
15973,13578,1703994.0,81717.0,82.0,139727508.0
15973,10044,30890.0,1693.0,100.1,3092089.0
15973,15401,1699752.0,81465.0,82.0,139379664.0
15973,18863,755460.0,31683.0,115.0,86877900.0
15973,11267,1028844.0,49036.0,79.56,81854828.64
15973,12627,78461.0,3908.0,148.0,11612228.0
15973,17784,181153.0,9557.0,118.0,21376054.0
15973,13651,1322182.0,64485.0,81.0,107096742.0
15973,13183,1463730.0,74593.0,81.4968,119289311.064
15973,15872,85016.0,4474.0,124.0,10541984.0
15973,14076,99328.0,5116.0,57.4,5701427.2
15973,16991,737198.0,31147.0,86.8,63988786.4
15973,12663,629245.0,33320.0,85.0,53485825.0
15973,12214,1778723.0,90102.0,77.616,138057364.368
15973,19921,33547.0,1703.0,74.89999999999999,2512670.3
15973,18144,337526.0,17736.0,56.0,18901456.0
15973,19371,1699557.0,81343.0,82.0,139363674.0
15973,16053,3259515.0,160640.0,75.68,246680095.20000002
15973,18978,2838623.0,133848.0,85.0,241282955.0
15973,17312,1542975.0,75020.0,82.0,126523950.0
15973,19956,3527733.0,173992.0,90.0,317495970.0
15973,12573,867496.0,43163.0,79.56,69017981.76
15973,19469,415355.0,20237.0,41.42754,17207135.8767
15973,11861,1701563.0,86105.0,82.0,139528166.0
15973,10327,1075119.0,54505.0,81.4968,87618758.11919999
15973,17547,33057.0,1580.0,74.89999999999999,2475969.3
15973,19180,514070.0,27936.0,75.0,38555250.0
15973,12985,23648.0,1686.0,88.19999999999999,2085753.5999999996
15973,14005,46175.0,2460.0,137.0,6325975.0
15973,16142,3245592.0,152560.0,75.68,245626402.56000003
15973,15916,1727265.0,83589.0,86.13,148769334.45
15973,17770,5081769.0,253061.0,89.15,453039706.35
15973,12364,3950491.0,182363.0,90.0,355544190.0
15973,13179,471880.0,22577.0,77.0,36334760.0
15973,19539,1028747.0,48993.0,79.56,81847111.32000001
15973,17822,234502.0,10727.0,41.3,9684932.6
15973,16262,1076055.0,55089.0,81.4968,87695039.124
15973,16133,1767867.0,88105.0,77.616,137214765.072
15973,10178,414815.0,21910.0,35.99442,14931025.3323
15973,11568,1084760.0,49401.0,69.8,75716248.0
15973,13431,1357180.0,70050.0,84.0,114003120.0
15973,19185,1158799.0,55364.0,69.8,80884170.2
15973,16366,3921040.0,181687.0,90.0,352893600.0
15973,13680,8280249.0,402440.0,74.0,612738426.0
15973,11027,3365970.0,161335.0,75.68,254736609.60000002
15973,10904,482903.0,23062.0,84.0,40563852.0
15973,17535,1369405.0,71026.0,84.0,115030020.0
15973,19171,1359074.0,67750.0,84.0,114162216.0
15973,11214,1499059.0,76238.0,82.0,122922838.0
15973,16916,1724215.0,83706.0,86.13,148506637.95
15973,18476,828119.0,44765.0,79.56,65885147.64
15973,11117,4043937.0,200215.0,90.0,363954330.0
15973,14252,755450.0,39101.0,115.0,86876750.0
15973,11472,3032350.0,148021.0,75.68,229488248.00000003
15973,12280,1280379.0,67906.0,85.0,108832215.0
15973,18446,488638.0,26114.0,38.709999999999994,18915176.979999997
15973,12757,1240899.0,63033.0,85.0,105476415.0
15973,17495,933032.0,47596.0,79.56,74232025.92
15973,15506,105084.0,4996.0,126.0,13240584.0
15973,10376,1817568.0,87471.0,77.616,141072357.888
15973,15286,594857.0,29104.0,39.390119999999996,23431488.612839997
15973,11168,3266565.0,161287.0,75.68,247213639.20000002
15973,13856,2621874.0,128616.0,85.0,222859290.0
15973,15292,1248566.0,69283.0,85.0,106128110.0
15973,13523,712207.0,36622.0,42.105,29987475.735
15973,14376,4239663.0,211310.0,90.0,381569670.0
15973,17253,4032704.0,199355.0,90.0,362943360.0
15973,15028,9010505.0,435495.0,72.0,648756360.0
15973,15262,6165934.0,304605.0,89.15,549693016.1
15973,15206,638908.0,34528.0,85.0,54307180.0
15973,12379,1708241.0,92744.0,82.0,140075762.0
15973,15747,1029006.0,49027.0,79.56,81867717.36
15973,19542,230000.0,11602.0,41.3,9499000.0
15973,13570,640820.0,34522.0,69.8544,44764096.607999995
15973,13474,867015.0,43047.0,79.56,68979713.4
15973,10659,1016798.0,46538.0,79.56,80896448.88
15973,14070,827896.0,44726.0,79.56,65867405.760000005
15973,13101,2035095.0,97875.0,85.0,172983075.0
15973,12952,8277977.0,402345.0,74.0,612570298.0
15973,18182,3270847.0,160754.0,75.68,247537700.96
15973,19338,2825114.0,137826.0,85.0,240134690.0
15973,10989,1762483.0,87859.0,77.616,136796880.528
15973,18577,1039442.0,52581.0,79.56,82698005.52
15973,15204,4723152.0,239941.0,89.15,421069000.8
15973,13250,3607156.0,177639.0,90.0,324644040.0
15973,17039,3771286.0,175805.0,90.0,339415740.0
15973,14444,546871.0,30276.0,75.0,41015325.0
15973,18849,1378038.0,70251.0,84.0,115755192.0
15973,10751,3126112.0,153495.0,75.68,236584156.16000003
14724,16219,131480.0,6434.0,114.57,15063663.6
