src,dst,distance,time,price_per_km,price
15008,12355,3882797.0,180267.0,79.56,308915329.32
15008,14257,8259996.0,401273.0,79.56,657165281.76
15008,10963,3498919.0,172602.0,79.56,278373995.64
15008,16193,3345717.0,160167.0,79.56,266185244.52
15008,16962,1052694.0,50402.0,75.6756,79663250.0664
15008,15724,533617.0,29989.0,79.0,42155743.0
15008,17789,62972.0,3643.0,120.8,7607017.6
15008,14278,506591.0,24438.0,80.0,40527280.0
15008,19846,3519186.0,170125.0,79.56,279986438.16
15008,11261,1478806.0,75070.0,82.0,121262092.0
15008,17223,822925.0,44485.0,79.5564,65468950.47
15008,12562,1747903.0,85081.0,79.56,139063162.68
15008,13170,58860.0,3387.0,146.0,8593560.0
15008,13489,68684.0,3721.0,126.0,8654184.0
15008,13582,538780.0,28859.0,79.0,42563620.0
15008,14358,4023684.0,199047.0,79.56,320124299.04
15008,16108,3602713.0,177545.0,79.56,286631846.28000003
15008,10796,717207.0,37680.0,81.4968,58450075.437599994
15008,18799,1336281.0,66433.0,84.0,112247604.0
15008,10375,1667561.0,83579.0,79.56,132671153.16
15008,13665,2601620.0,127448.0,79.56,206984887.20000002
15008,15185,3012097.0,146853.0,79.56,239642437.32
15008,13454,1267125.0,67619.0,84.0,106438500.0
15008,14053,209747.0,10434.0,104.0,21813688.0
15008,10901,956719.0,48971.0,81.5,77972598.5
15008,15948,422656.0,23091.0,76.0,32121856.0
15008,12973,1676105.0,85077.0,79.56,133350913.8
15008,12746,108207.0,5482.0,42.699999999999996,4620438.899999999
15008,11181,224329.0,12038.0,104.0,23330216.0
15008,19143,1797315.0,86303.0,79.56,142994381.4
15008,19785,618545.0,30479.0,79.0,48865055.0
15008,13237,85602.0,4770.0,126.0,10785852.0
15008,15651,3246312.0,160119.0,79.56,258276582.72
15008,15848,3250594.0,159586.0,79.56,258617258.64000002
15008,11455,559490.0,29508.0,79.0,44199710.0
15008,14425,1243836.0,69058.0,71.0,88312356.0
15008,17752,4014496.0,198282.0,79.56,319393301.76
15008,14060,66065.0,4147.0,113.0,7465345.0
15008,10316,691953.0,35454.0,80.0,55356240.0
15008,19134,4219410.0,210142.0,79.56,335696259.6
15008,13460,313916.0,17468.0,76.0,23857616.0
15008,15686,4012451.0,198187.0,79.56,319230601.56
15008,11189,1667574.0,83582.0,79.56,132672187.44
15008,10326,8990252.0,434328.0,79.56,715264449.12
15008,10269,1610948.0,79982.0,82.0,132097736.0
15008,17464,6145681.0,303437.0,79.56,488950380.36
15008,19273,689051.0,37273.0,80.0,55124080.0
15008,13840,1703512.0,92518.0,79.56,135531414.72
15008,14704,1054438.0,48771.0,85.0,89627230.0
15008,19239,1001199.0,51161.0,70.0,70083930.0
15008,19502,846762.0,41879.0,82.32,69705447.83999999
15008,17504,5498167.0,274601.0,79.56,437434166.52000004
15008,18110,822702.0,44446.0,79.56,65454171.120000005
15008,11163,2014842.0,96707.0,79.56,160300829.52
15008,12633,8257724.0,401177.0,79.56,656984521.44
15008,16339,4702900.0,238773.0,79.56,374162724.0
15008,13989,1742229.0,86692.0,79.56,138611739.24
15008,18149,807323.0,43515.0,79.56,64230617.88
15008,10177,7604920.0,370556.0,79.56,605047435.2
15008,12270,1357785.0,69083.0,84.0,114053940.0
15008,13100,1752380.0,85199.0,79.56,139419352.8
15008,17781,1038353.0,53734.0,75.6756,78577986.2868
15008,19971,3105859.0,152328.0,79.56,247102142.04000002
15008,16887,3586903.0,176471.0,79.56,285374002.68
15008,10985,866234.0,39938.0,82.32,71308382.88
15008,15976,3733044.0,174385.0,79.56,297000980.64
11112,12652,74607.0,4691.0,57.4,4282441.8
11112,15008,53902.0,3276.0,142.0,7654084.0
11112,11112,0.0,0.0,164.0,0.0
11112,16325,30072.0,1599.0,164.0,4931808.0
11112,11561,2006865.0,96519.0,57.4,115194051.0
11112,18441,28367.0,1532.0,164.0,4652188.0
11112,16117,145423.0,7027.0,57.4,8347280.2
11112,11209,29574.0,1551.0,164.0,4850136.0
11112,15891,56097.0,3361.0,57.4,3219967.8
11112,18812,83998.0,4488.0,57.4,4821485.2
11112,19915,1424502.0,68661.0,57.4,81766414.8
11112,17282,40143.0,2268.0,164.0,6583452.0
11112,11147,951298.0,48051.0,57.4,54604505.199999996
11112,13417,41329.0,2439.0,164.0,6777956.0
11112,12940,457058.0,23565.0,57.4,26235129.2
11112,12352,1333940.0,65051.0,57.4,76568156.0
11112,17522,1681843.0,80923.0,57.4,96537788.2
11112,14234,2816471.0,133053.0,57.4,161665435.4
11112,19300,25321.0,1718.0,164.0,4152644.0
11112,18542,10036.0,951.0,164.0,1645904.0
11112,16855,1677601.0,80670.0,57.4,96294297.39999999
11112,13694,731911.0,30876.0,57.4,42011691.4
11112,12205,1046524.0,49789.0,57.4,60070477.6
11112,18941,1204982.0,61692.0,57.4,69165966.8
11112,10748,49096.0,2893.0,142.0,6971632.0
11112,10705,193766.0,10325.0,57.4,11122168.4
11112,15483,713649.0,30340.0,57.4,40963452.6
11112,13088,1339863.0,65237.0,57.4,76908136.2
11112,13917,1511609.0,74632.0,57.4,86766356.6
11112,16236,55776.0,3564.0,57.4,3201542.4
11112,13073,70089.0,4206.0,57.4,4023108.6
11112,13636,59212.0,2701.0,57.4,3398768.8
11112,18411,641858.0,34088.0,57.4,36842649.199999996
11112,10916,3237364.0,159845.0,57.4,185824693.6
11112,15270,1796404.0,90855.0,57.4,103113589.6
11112,13509,59702.0,2823.0,57.4,3426894.8
11112,11200,315374.0,16941.0,57.4,18102467.599999998
11112,12616,1677406.0,80548.0,57.4,96283104.39999999
11112,12868,748553.0,36472.0,57.4,42966942.199999996
11112,13555,1083676.0,53088.0,57.4,62203002.4
11112,14736,666975.0,35643.0,57.4,38284365.0
11112,17516,1218748.0,62239.0,57.4,69956135.2
11112,15183,1560656.0,75772.0,57.4,89581654.39999999
11112,13563,3505582.0,173197.0,57.4,201220406.79999998
11112,15077,845345.0,42368.0,57.4,48522803.0
11112,11466,2802963.0,137031.0,57.4,160890076.2
11112,15378,433036.0,20989.0,57.4,24856266.4
11112,18827,827143.0,42023.0,57.4,47478008.199999996
11112,16028,1679412.0,85310.0,57.4,96398248.8
11112,15601,1052968.0,53710.0,57.4,60440363.199999996
11112,15264,961320.0,51327.0,57.4,55179768.0
11112,19333,481837.0,26851.0,57.4,27657443.8
11112,19880,3293470.0,152599.0,57.4,189045178.0
11112,14519,90963.0,4811.0,57.4,5221276.2
11112,12369,1744946.0,84342.0,57.4,100159900.39999999
11112,10044,1691305.0,81371.0,57.4,97080907.0
11112,19147,1963889.0,96188.0,57.4,112727228.6
11112,18448,5059618.0,252266.0,57.4,290422073.2
11112,17010,3998369.0,182403.0,57.4,229506380.6
11112,17738,489561.0,23329.0,57.4,28100801.4
11112,10955,1046428.0,49746.0,57.4,60064967.199999996
11112,18219,184755.0,9888.0,57.4,10604937.0
11112,11853,440477.0,22506.0,57.4,25283379.8
11112,10657,210953.0,9920.0,57.4,12108702.2
11112,10568,1122328.0,55486.0,57.4,64421627.199999996
11112,10867,1783281.0,90699.0,57.4,102360329.39999999
11112,19500,1387085.0,71778.0,57.4,79618679.0
11112,13165,1745716.0,87310.0,57.4,100204098.39999999
11112,11022,408756.0,21865.0,57.4,23462594.4
11112,19430,1078701.0,49356.0,57.4,61917437.4
11112,15241,1374861.0,70803.0,57.4,78917021.39999999
11112,16683,457511.0,24009.0,57.4,26261131.4
11112,12216,1336922.0,66955.0,57.4,76739322.8
11112,10301,1176480.0,56116.0,57.4,67529952.0
11112,12355,3968918.0,181727.0,57.4,227815893.2
11112,14257,8258098.0,401646.0,57.4,474014825.2
11112,10963,3497021.0,172975.0,57.4,200729005.4
11112,16193,3343819.0,160540.0,57.4,191935210.6
11112,16962,1046687.0,49779.0,57.4,60079833.8
11112,15724,514639.0,29192.0,57.4,29540278.599999998
11112,17789,20685.0,1276.0,164.0,3392340.0
11112,14278,500584.0,23815.0,57.4,28733521.599999998
11112,19846,3517288.0,170498.0,57.4,201892331.2
11112,11261,1476908.0,75443.0,57.4,84774519.2
11112,17223,845800.0,45517.0,57.4,48548920.0
11112,12562,1741896.0,84458.0,57.4,99984830.39999999
11112,13170,40119.0,1948.0,164.0,6579516.0
11112,13489,24034.0,1293.0,164.0,3941576.0
11112,13582,514793.0,27235.0,57.4,29549118.2
11112,14358,4021786.0,199420.0,57.4,230850516.4
11112,16108,3600815.0,177918.0,57.4,206686781.0
11112,10796,768062.0,39869.0,57.4,44086758.8
11112,18799,1334383.0,66806.0,57.4,76593584.2
11112,10375,1661554.0,82956.0,57.4,95373199.6
11112,13665,2599722.0,127821.0,57.4,149224042.79999998
11112,15185,3010199.0,147226.0,57.4,172785422.6
11112,13454,1248146.0,66822.0,57.4,71643580.39999999
11112,14053,207849.0,10807.0,57.4,11930532.6
11112,10901,950712.0,48348.0,57.4,54570868.8
11112,15948,399110.0,21496.0,57.4,22908914.0
11112,12973,1762226.0,86537.0,57.4,101151772.39999999
11112,12746,81534.0,4189.0,57.4,4680051.6
11112,11181,200342.0,10414.0,57.4,11499630.799999999
11112,19143,1795417.0,86676.0,57.4,103056935.8
11112,19785,612538.0,29856.0,57.4,35159681.199999996
11112,13237,41902.0,2492.0,164.0,6871928.0
11112,15651,3244414.0,160492.0,57.4,186229363.6
11112,15848,3248696.0,159960.0,57.4,186475150.4
11112,11455,515790.0,27229.0,57.4,29606346.0
11112,14425,1266247.0,70036.0,57.4,72682577.8
11112,17752,4012598.0,198655.0,57.4,230323125.2
11112,14060,55772.0,3563.0,57.4,3201312.8
11112,10316,690055.0,35827.0,57.4,39609157.0
11112,19134,4217512.0,210515.0,57.4,242085188.79999998
11112,13460,294937.0,16671.0,57.4,16929383.8
11112,15686,4010553.0,198560.0,57.4,230205742.2
11112,11189,1661567.0,82959.0,57.4,95373945.8
11112,10326,8988354.0,434701.0,57.4,515931519.59999996
11112,10269,1604941.0,79359.0,57.4,92123613.39999999
11112,17464,6143783.0,303810.0,57.4,352653144.2
11112,19273,665063.0,35649.0,57.4,38174616.199999996
11112,13840,1725922.0,93496.0,57.4,99067922.8
11112,14704,1010738.0,46492.0,57.4,58016361.199999996
11112,19239,1040195.0,52725.0,57.4,59707193.0
11112,19502,844864.0,42252.0,57.4,48495193.6
11112,17504,5496269.0,274974.0,57.4,315485840.59999996
11112,18110,845577.0,45479.0,57.4,48536119.8
11112,11163,2012944.0,97080.0,57.4,115542985.6
11112,12633,8255826.0,401550.0,57.4,473884412.4
11112,16339,4701002.0,239146.0,57.4,269837514.8
11112,13989,1740331.0,87065.0,57.4,99894999.39999999
11112,18149,830197.0,44548.0,57.4,47653307.8
11112,10177,7603022.0,370929.0,57.4,436413462.8
11112,12270,1335955.0,69439.0,57.4,76683817.0
11112,13100,1725707.0,83905.0,57.4,99055581.8
11112,17781,1122870.0,55551.0,57.4,64452738.0
11112,19971,3103961.0,152701.0,57.4,178167361.4
11112,16887,3585005.0,176844.0,57.4,205779287.0
11112,10985,754388.0,37759.0,57.4,43301871.199999996
11112,15976,3819165.0,175845.0,57.4,219220071.0
16325,12652,94541.0,5483.0,123.0,11628543.0
16325,15008,67684.0,3962.0,74.89999999999999,5069531.6
16325,11112,29785.0,1687.0,84.0,2501940.0
16325,16325,0.0,0.0,322.7,0.0
16325,11561,2026798.0,97311.0,64.39999999999999,130525791.19999999
16325,18441,3659.0,444.0,322.7,1180759.3
16325,16117,123938.0,6132.0,64.39999999999999,7981607.199999999
16325,11209,8088.0,656.0,274.4,2219347.1999999997
16325,15891,86111.0,4442.0,123.0,10591653.0
16325,18812,105329.0,5292.0,64.39999999999999,6783187.599999999
16325,19915,1411493.0,68156.0,64.39999999999999,90900149.19999999
16325,17282,55019.0,2936.0,62.3,3427683.6999999997
16325,11147,938289.0,47545.0,64.39999999999999,60425811.599999994
16325,13417,28320.0,1933.0,84.0,2378880.0
16325,12940,444049.0,23059.0,64.39999999999999,28596755.599999998
16325,12352,1320932.0,64545.0,64.39999999999999,85068020.79999998
16325,17522,1701777.0,81714.0,64.39999999999999,109594438.79999998
16325,14234,2836405.0,133844.0,64.39999999999999,182664481.99999997
16325,19300,43957.0,2457.0,62.3,2738521.1
16325,18542,28672.0,1690.0,84.0,2408448.0
16325,16855,1697534.0,81461.0,64.39999999999999,109321189.59999998
16325,13694,753242.0,31680.0,64.39999999999999,48508784.8
16325,12205,1033516.0,49283.0,64.39999999999999,66558430.39999999
16325,18941,1224916.0,62483.0,64.39999999999999,78884590.39999999
16325,10748,76243.0,3905.0,123.0,9377889.0
16325,10705,185823.0,9782.0,64.39999999999999,11967001.2
16325,15483,734980.0,31144.0,64.39999999999999,47332711.99999999
16325,13088,1326854.0,64732.0,64.39999999999999,85449397.6
16325,13917,1468400.0,74818.0,64.39999999999999,94564959.99999999
16325,16236,82798.0,4471.0,123.0,10184154.0
16325,13073,97111.0,5113.0,123.0,11944653.0
16325,13636,37727.0,1806.0,84.0,3169068.0
16325,18411,633915.0,33546.0,64.39999999999999,40824125.99999999
16325,10916,3257298.0,160637.0,64.39999999999999,209769991.19999996
16325,15270,1783395.0,90349.0,64.39999999999999,114850637.99999999
16325,13509,38216.0,1928.0,84.0,3210144.0
16325,11200,335308.0,17732.0,64.39999999999999,21593835.199999996
16325,12616,1697340.0,81340.0,64.39999999999999,109308695.99999999
16325,12868,759282.0,36743.0,64.39999999999999,48897760.8
16325,13555,1042072.0,52916.0,64.39999999999999,67109436.8
16325,14736,634305.0,34511.0,64.39999999999999,40849241.99999999
16325,17516,1238681.0,63030.0,64.39999999999999,79771056.39999999
16325,15183,1547647.0,75267.0,64.39999999999999,99668466.79999998
16325,13563,3525516.0,173989.0,64.39999999999999,227043230.39999998
16325,15077,865279.0,43160.0,64.39999999999999,55723967.599999994
16325,11466,2822896.0,137823.0,64.39999999999999,181794502.39999998
16325,15378,420027.0,20483.0,64.39999999999999,27049738.799999997
16325,18827,847077.0,42815.0,64.39999999999999,54551758.79999999
16325,16028,1699345.0,86101.0,64.39999999999999,109437817.99999999
16325,15601,1072901.0,54502.0,64.39999999999999,69094824.39999999
16325,15264,1001186.0,52135.0,64.39999999999999,64476378.39999999
16325,19333,511852.0,27932.0,64.39999999999999,32963268.799999997
16325,19880,3250262.0,152785.0,64.39999999999999,209316872.79999998
16325,14519,112294.0,5615.0,64.39999999999999,7231733.599999999
16325,12369,1731937.0,83836.0,64.39999999999999,111536742.79999998
16325,10044,1711239.0,82162.0,64.39999999999999,110203791.59999998
16325,19147,1985220.0,96991.0,64.39999999999999,127848167.99999999
16325,18448,5079551.0,253058.0,64.39999999999999,327123084.4
16325,17010,3955160.0,182588.0,64.39999999999999,254712303.99999997
16325,17738,476552.0,22824.0,64.39999999999999,30689948.799999997
16325,10955,1033419.0,49240.0,64.39999999999999,66552183.599999994
16325,18219,204689.0,10679.0,64.39999999999999,13181971.599999998
16325,11853,427468.0,22000.0,64.39999999999999,27528939.199999996
16325,10657,232284.0,10724.0,64.39999999999999,14959089.599999998
16325,10568,1080724.0,55314.0,64.39999999999999,69598625.6
16325,10867,1770272.0,90193.0,64.39999999999999,114005516.79999998
16325,19500,1374077.0,71273.0,64.39999999999999,88490558.79999998
16325,13165,1765649.0,88101.0,64.39999999999999,113707795.59999998
16325,11022,419485.0,22136.0,64.39999999999999,27014833.999999996
16325,19430,1089430.0,49627.0,64.39999999999999,70159291.99999999
16325,15241,1361852.0,70297.0,64.39999999999999,87703268.79999998
16325,16683,477444.0,24801.0,64.39999999999999,30747393.599999998
16325,12216,1356856.0,67746.0,64.39999999999999,87381526.39999999
16325,10301,1163471.0,55610.0,64.39999999999999,74927532.39999999
16325,12355,3925709.0,181913.0,64.39999999999999,252815659.59999996
16325,14257,8278031.0,402437.0,64.39999999999999,533105196.3999999
16325,10963,3516954.0,173767.0,64.39999999999999,226491837.59999996
16325,16193,3363752.0,161332.0,64.39999999999999,216625628.79999998
16325,16962,1033678.0,49274.0,64.39999999999999,66568863.19999999
16325,15724,544654.0,30273.0,64.39999999999999,35075717.599999994
16325,17789,11653.0,963.0,274.4,3197583.1999999997
16325,14278,487575.0,23309.0,64.39999999999999,31399829.999999996
16325,19846,3537222.0,171289.0,64.39999999999999,227797096.79999998
